clip_id,caption
clip_468.mp4,A man sitting in front of a tv with a man on the other side of the tv.
clip_469.mp4,Person york's skyline can be seen at night with the subscribe now text on top.
clip_470.mp4,A middle-aged asian man is sitting on a couch and talking to the camera.
clip_471.mp4,A person is fishing from a pier and catches several fish.
clip_472.mp4,A man is holding a freshwater fish in his hand and showing it to the camera while standing on a pier by the sea.
clip_473.mp4,A man is cooking food in a kitchen using a stainless steel pot on the stove.
clip_474.mp4,A close up of a fork in a bowl of food.
clip_475.mp4,A young man with curly hair is cooking food in a kitchen in front of a refrigerator.
clip_476.mp4,A young man is sitting at a desk and holding up a blu-ray movie. he is wearing a baseball cap and appears to be enjoying the movie.
clip_477.mp4,"The person is sitting in front of a computer with a black background, holding a book and wearing a black hat."
clip_478.mp4,A person is sitting in front of a camera and talking to the viewer.
clip_479.mp4,The news anchors are reporting live from a television studio.
clip_480.mp4,A weather map on a tv screen showing california.
clip_481.mp4,A woman in a red dress standing in front of a weather map.
clip_482.mp4,A person is training a german shepherd dog in an enclosed space with a trainer using various training techniques.
clip_483.mp4,A man is training his dog in an indoor arena using a bite tug.
clip_484.mp4,A man in a blue hoodie standing next to a dog.
clip_485.mp4,President donald trump sitting in a chair with his arms crossed.
clip_486.mp4,A woman holding a call of duty wwii game.
clip_487.mp4,A man in a suit and tie talking on a tv show.
clip_488.mp4,A man is standing in front of an atm machine and talking to the camera.
clip_489.mp4,A man with a beard and a hat with a backpack.
clip_490.mp4,A bus driver is checking the ticket of a passenger.
clip_491.mp4,"A person is preparing cinnamon sugar pecans by greasing a baking sheet and adding ingredients such as granulated white sugar, ground cinnamon, and salt to a large sealable plastic bag."
clip_492.mp4,A person putting food into an oven with the door open.
clip_493.mp4,A person is cooking some meat in a pan on a stove.
clip_494.mp4,A person working on a piece of fabric with a sewing machine.
clip_495.mp4,A black background with some text on it.
clip_496.mp4,A person using a sewing machine on a piece of fabric.
clip_497.mp4,The front of a restaurant with cars parked in front of it.
clip_498.mp4,A man in a suit talking to a reporter.
clip_499.mp4,A news anchor standing in front of a television screen.
clip_500.mp4,A young woman is sitting on a bed and holding a smartphone in her hand.
clip_501.mp4,A person is typing on a smartphone with a white background.
clip_502.mp4,A person pouring milk into a blender on a counter.
clip_503.mp4,A group of men standing around some red buckets.
clip_504.mp4,The person is playing a game of pong using large cups.
clip_505.mp4,A group of men standing around two red barrels.
clip_506.mp4,Two people sitting in a dark room watching a video.
clip_507.mp4,"A woman is standing in front of a building with a tablet in her hand, she is wearing a black jacket and blue pants."
clip_508.mp4,"There is a large fire burning on the side of a tall building, with flames and smoke billowing out of the windows."
clip_509.mp4,An elderly woman is sitting in a room and talking to someone.
clip_510.mp4,A woman is carrying a plate of raw fish on her head in the countryside.
clip_511.mp4,There is a woman standing in front of a house in a village.
clip_512.mp4,A young asian man enters a convenience store and buys snacks.
clip_513.mp4,A man is opening a box with a knife.
clip_514.mp4,A young man is sitting at a table and opening a box.
clip_515.mp4,A group of people are jumping up and down in front of a church.
clip_516.mp4,A person on a bicycle is holding a rubik's cube.
clip_517.mp4,Two women and a man standing next to each other.
clip_518.mp4,A group of soccer players are preparing for a game by putting on their uniforms and gear.
clip_519.mp4,"A group of soccer players are practicing on the field, passing and dribbling the ball."
clip_520.mp4,A coach is giving instructions to his team during a soccer training session.
clip_521.mp4,A view of the inside of a building through a chain link fence.
clip_522.mp4,A person is pressing buttons on an elevator.
clip_523.mp4,A person is walking through a warehouse and taking pictures with a smartphone.
clip_524.mp4,People are swimming in the ocean at night with a city in the background.
clip_525.mp4,People are swimming in a body of water at night with a city in the background and people standing in the water.
clip_526.mp4,A group of people are doing push-ups on the beach at night.
clip_527.mp4,A picture of a football player on a screen.
clip_528.mp4,A basketball player sitting on a bench in front of a tv screen.
clip_529.mp4,A man in a maroon jacket on a tv screen.
clip_530.mp4,A woman is getting her makeup done on a tv show.
clip_531.mp4,A woman applying makeup on her face with a brush.
clip_532.mp4,A woman is applying makeup and smiling at the camera.
clip_533.mp4,A woman is sitting at a table and opening a can of paint.
clip_534.mp4,A woman sitting at a table with a can in her hand.
clip_535.mp4,A person standing next to a bird cage on a tile floor.
clip_536.mp4,Two men and a woman posing for a selfie.
clip_537.mp4,"The singer is performing on stage, wearing a pink and blue outfit and holding a microphone."
clip_538.mp4,A woman is wearing a face mask and dancing in a belly dance costume.
clip_539.mp4,"A group of three people are standing on a city street, one of them is holding a microphone and speaking to the other two."
clip_540.mp4,A man in a wheelchair on a tennis court.
clip_541.mp4,A man in a wheelchair is being interviewed by another man on a tennis court.
clip_542.mp4,A young woman is standing in front of a door. she is wearing a blue shirt and has no shoes on.
clip_543.mp4,A young woman is holding a white container in her hand.
clip_544.mp4,A teenage girl is talking to the camera while holding a jar of face cream.
clip_545.mp4,A video game screen showing a large number of cards.
clip_546.mp4,The player is selecting a card in a video game.
clip_547.mp4,A video game screen showing a menu.
clip_548.mp4,A man is standing in a garden and talking to a dog.
clip_549.mp4,A man standing in a garden holding a bunch of flowers.
clip_550.mp4,There is a plant growing in the ground with a sign on it.
clip_551.mp4,A man is holding a smartphone in his hand while sitting at a desk.
clip_552.mp4,A man is sitting at a desk and holding a smartphone in his hand.
clip_553.mp4,"A person is holding a cell phone in their hand, and they are trying to take out the battery."
clip_554.mp4,A field in minecraft.
clip_555.mp4,A minecraft screen showing some items.
clip_556.mp4,A minecraft game with a horse in the middle of a green field.
clip_557.mp4,There are many orange peppers in a plastic bag on a table.
clip_558.mp4,A dog is running on an asphalt road in the countryside.
clip_559.mp4,A dog is walking on the street and sniffing the ground.
clip_560.mp4,Person in military uniforms are posing with a dog and a gun.
clip_561.mp4,A person pouring a liquid into a pot of chicken.
clip_562.mp4,"It is a black background with white text that reads ""bake covered for one hour at 350 degrees""."
clip_563.mp4,A person is putting a lid on a red pot on a stove.
clip_564.mp4,Police officers are investigating a crime scene on the water.
clip_565.mp4,A group of people are attending a conference and receiving awards.
clip_566.mp4,A woman in a yellow dress on a news set.
clip_567.mp4,A car covered in a blue tarp is parked in a parking lot.
clip_568.mp4,A close up of a blue tarp covering a tire.
clip_569.mp4,A man in a white coat is standing next to a white car with a blue tarp covering it.
clip_570.mp4,"There is a group of people in a room, some of them are shouting and running around."
clip_571.mp4,A young man is sitting at a desk in a room with neon lights and talking to the camera.
clip_572.mp4,The person is sitting at a desk and talking to the camera with a table in front of him.
clip_573.mp4,A young man in a striped shirt stands at a counter in a kitchen with food on it.
clip_574.mp4,A young man in a striped shirt is standing at a kitchen counter with a bowl of food on it.
clip_575.mp4,A man standing in a kitchen with a plate of food in front of him.
clip_576.mp4,A woman is using a rolling pin to flatten dough on a baking sheet.
clip_577.mp4,A woman in a kitchen preparing food on a tray.
clip_578.mp4,A young woman is sitting at a wooden table with a plate of food in front of her.
clip_579.mp4,"A man is sitting in a chair and talking to another man. they are both wearing suits, and there is a couch in the background."
clip_580.mp4,A man is sitting on a couch and talking to another man.
clip_581.mp4,"There is a man sitting in a room, wearing a black jacket and looking at the camera with a serious expression on his face."
clip_582.mp4,A woman in a striped shirt is making something.
clip_583.mp4,A woman is working with clay on a table. she is wearing a blue and white striped shirt and appears to be making something out of the clay.
clip_584.mp4,A woman in a pottery studio holding a vase.
clip_585.mp4,The man is holding a phone in his hand and looking at it.
clip_586.mp4,A close up of a wooden door with a lock on it.
clip_587.mp4,A room with a table and a board of wood.
clip_588.mp4,A person is playing an electric guitar and strumming the chords.
clip_589.mp4,A man is playing a guitar and talking to the camera.
clip_590.mp4,The person is wearing a black shirt and is standing in front of a blue background with musical notes written on it.
